collected_date,source,skill,category,repo,stars,forks,language,pushed_at
2026-06-16,GitHub,PyTorch,data_ml,mrdbourke/pytorch-deep-learning,18167,4989,Jupyter Notebook,2026-02-11
2026-06-16,GitHub,PyTorch,data_ml,stas00/ml-engineering,18126,1151,Python,2026-05-18
2026-06-16,GitHub,PyTorch,data_ml,modelscope/FunASR,18074,1851,Python,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,sczhou/CodeFormer,18002,3708,Python,2025-11-18
2026-06-16,GitHub,PyTorch,data_ml,arc53/DocsGPT,17939,2061,Python,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,Mikoto10032/DeepLearning,17553,3879,Jupyter Notebook,2022-04-21
2026-06-16,GitHub,PyTorch,data_ml,bharathgs/Awesome-pytorch-list,16531,2834,,2026-02-01
2026-06-16,GitHub,PyTorch,data_ml,lukas-blecher/LaTeX-OCR,16458,1301,Python,2025-01-18
2026-06-16,GitHub,PyTorch,data_ml,cvat-ai/cvat,16080,3708,Python,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,camenduru/stable-diffusion-webui-colab,15937,2627,Jupyter Notebook,2025-12-16
2026-06-16,GitHub,PyTorch,data_ml,microsoft/Bringing-Old-Photos-Back-to-Life,15688,2088,Python,2023-10-26
2026-06-16,GitHub,PyTorch,data_ml,tracel-ai/burn,15426,945,Rust,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,graykode/nlp-tutorial,14912,3949,Jupyter Notebook,2024-02-21
2026-06-16,GitHub,PyTorch,data_ml,NVIDIA/DeepLearningExamples,14821,3407,Jupyter Notebook,2024-08-12
2026-06-16,GitHub,PyTorch,data_ml,horovod/horovod,14687,2244,Python,2025-12-01
2026-06-16,GitHub,PyTorch,data_ml,BlinkDL/RWKV-LM,14566,1007,Python,2026-06-13
2026-06-16,GitHub,PyTorch,data_ml,flairNLP/flair,14378,2109,Python,2025-10-27
2026-06-16,GitHub,PyTorch,data_ml,microsoft/nni,14352,1859,Python,2024-07-03
2026-06-16,GitHub,PyTorch,data_ml,unifyai/ivy,14177,5494,Python,2026-05-27
2026-06-16,GitHub,PyTorch,data_ml,WongKinYiu/yolov7,14110,4361,Jupyter Notebook,2024-08-19
2026-06-16,GitHub,PyTorch,data_ml,GeeeekExplorer/nano-vllm,14058,2225,Python,2026-04-26
2026-06-16,GitHub,PyTorch,data_ml,kyegomez/OpenMythos,13969,3152,Python,2026-05-23
2026-06-16,GitHub,PyTorch,data_ml,mlfoundations/open_clip,13916,1285,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,NVIDIA/TensorRT-LLM,13890,2469,Python,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,isl-org/Open3D,13695,2579,C++,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,microsoft/LoRA,13599,909,Python,2024-12-17
2026-06-16,GitHub,PyTorch,data_ml,DLR-RM/stable-baselines3,13441,2148,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,DataTalksClub/machine-learning-zoomcamp,13253,2975,Jupyter Notebook,2026-06-10
2026-06-16,GitHub,PyTorch,data_ml,dragen1860/Deep-Learning-with-TensorFlow-book,13237,4032,Jupyter Notebook,2021-08-30
2026-06-16,GitHub,PyTorch,data_ml,tangyudi/Ai-Learn,13065,2656,,2024-06-02
2026-06-16,GitHub,PyTorch,data_ml,jacobgil/pytorch-grad-cam,12873,1709,Python,2026-06-14
2026-06-16,GitHub,PyTorch,data_ml,chenyuntc/pytorch-book,12835,3736,Jupyter Notebook,2023-12-24
2026-06-16,GitHub,PyTorch,data_ml,jina-ai/clip-as-service,12829,2068,Python,2024-01-23
2026-06-16,GitHub,PyTorch,data_ml,ritchieng/the-incredible-pytorch,12551,2215,,2026-04-19
2026-06-16,GitHub,PyTorch,data_ml,DayBreak-u/chineseocr_lite,12317,2279,C++,2026-05-18
2026-06-16,GitHub,PyTorch,data_ml,xmu-xiaoma666/External-Attention-pytorch,12176,1944,Python,2026-03-16
2026-06-16,GitHub,PyTorch,data_ml,allenai/allennlp,11891,2215,Python,2022-11-22
2026-06-16,GitHub,PyTorch,data_ml,ludwig-ai/ludwig,11717,1221,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,nerfstudio-project/nerfstudio,11696,1640,Python,2025-07-29
2026-06-16,GitHub,PyTorch,data_ml,NielsRogge/Transformers-Tutorials,11641,1721,Jupyter Notebook,2026-04-20
2026-06-16,GitHub,PyTorch,data_ml,speechbrain/speechbrain,11624,1699,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,qubvel-org/segmentation_models.pytorch,11620,1836,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,Jack-Cherish/PythonPark,11508,1683,Python,2024-11-26
2026-06-16,GitHub,PyTorch,data_ml,milesial/Pytorch-UNet,11490,2750,Python,2024-08-11
2026-06-16,GitHub,PyTorch,data_ml,kornia/kornia,11238,1185,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,wandb/wandb,11127,879,Python,2026-06-16
2026-06-16,GitHub,PyTorch,data_ml,huggingface/text-generation-inference,10864,1272,Python,2026-03-21
2026-06-16,GitHub,PyTorch,data_ml,thu-ml/tianshou,10798,1320,Python,2026-04-03
2026-06-16,GitHub,PyTorch,data_ml,Megvii-BaseDetection/YOLOX,10496,2472,Python,2025-06-08
2026-06-16,GitHub,PyTorch,data_ml,autogluon/autogluon,10481,1165,Python,2026-06-15
2026-06-16,GitHub,PyTorch,data_ml,ymcui/Chinese-BERT-wwm,10211,1385,Python,2026-04-19
2026-06-16,GitHub,PyTorch,data_ml,bigscience-workshop/petals,10206,615,Python,2024-09-07
2026-06-16,GitHub,Pandas,data_ml,Asabeneh/30-Days-Of-Python,65113,12220,Python,2026-04-04
2026-06-16,GitHub,Pandas,data_ml,pandas-dev/pandas,48988,20014,Python,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,jakevdp/PythonDataScienceHandbook,48562,18988,Jupyter Notebook,2024-06-26
2026-06-16,GitHub,Pandas,data_ml,microsoft/Data-Science-For-Beginners,35656,7256,Jupyter Notebook,2026-06-10
2026-06-16,GitHub,Pandas,data_ml,tqdm/tqdm,31203,1454,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,donnemartin/data-science-ipython-notebooks,29166,8028,Python,2024-03-20
2026-06-16,GitHub,Pandas,data_ml,ranaroussi/yfinance,24285,3323,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,sinaptik-ai/pandas-ai,23585,2324,Python,2025-10-28
2026-06-16,GitHub,Pandas,data_ml,huggingface/datasets,21627,3253,Python,2026-06-12
2026-06-16,GitHub,Pandas,data_ml,bbfamily/abu,17492,4599,Python,2026-01-24
2026-06-16,GitHub,Pandas,data_ml,Kanaries/pygwalker,15878,878,Python,2026-06-12
2026-06-16,GitHub,Pandas,data_ml,waditu/tushare,15144,4438,Python,2024-03-13
2026-06-16,GitHub,Pandas,data_ml,mwaskom/seaborn,13914,2118,Python,2026-01-22
2026-06-16,GitHub,Pandas,data_ml,dask/dask,13846,1887,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,Data-Centric-AI-Community/fg-data-profiling,13609,1791,Python,2026-04-22
2026-06-16,GitHub,Pandas,data_ml,tangyudi/Ai-Learn,13065,2656,,2024-06-02
2026-06-16,GitHub,Pandas,data_ml,guipsamora/pandas_exercises,12856,8976,Jupyter Notebook,2025-10-17
2026-06-16,GitHub,Pandas,data_ml,Yorko/mlcourse.ai,10628,5712,Python,2026-03-01
2026-06-16,GitHub,Pandas,data_ml,modin-project/modin,10389,676,Python,2026-02-10
2026-06-16,GitHub,Pandas,data_ml,rapidsai/cudf,9667,1068,C++,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,saulpw/visidata,9131,349,Python,2026-06-13
2026-06-16,GitHub,Pandas,data_ml,iamseancheney/python_for_data_analysis_2nd_chinese_version,8930,2747,,2026-05-13
2026-06-16,GitHub,Pandas,data_ml,codebasics/py,7303,16836,Jupyter Notebook,2025-07-24
2026-06-16,GitHub,Pandas,data_ml,ibis-project/ibis,6574,729,Python,2026-06-12
2026-06-16,GitHub,Pandas,data_ml,pixie-io/pixie,6462,504,C++,2026-06-13
2026-06-16,GitHub,Pandas,data_ml,biolab/orange3,5633,1109,Python,2026-05-25
2026-06-16,GitHub,Pandas,data_ml,lux-org/lux,5380,380,Python,2024-03-20
2026-06-16,GitHub,Pandas,data_ml,man-group/dtale,5170,442,TypeScript,2026-05-29
2026-06-16,GitHub,Pandas,data_ml,datawhalechina/joyful-pandas,5162,1934,Jupyter Notebook,2024-04-24
2026-06-16,GitHub,Pandas,data_ml,geopandas/geopandas,5152,1027,Python,2026-06-11
2026-06-16,GitHub,Pandas,data_ml,bukosabino/ta,5096,1142,Jupyter Notebook,2026-03-18
2026-06-16,GitHub,Pandas,data_ml,javascriptdata/danfojs,5051,223,TypeScript,2026-04-15
2026-06-16,GitHub,Pandas,data_ml,Nyandwi/machine_learning_complete,5016,837,Jupyter Notebook,2023-09-22
2026-06-16,GitHub,Pandas,data_ml,sktime/pytorch-forecasting,4922,869,Python,2026-06-10
2026-06-16,GitHub,Pandas,data_ml,RomelTorres/alpha_vantage,4835,778,Python,2026-06-07
2026-06-16,GitHub,Pandas,data_ml,lk-geimfari/mimesis,4818,360,Python,2026-04-08
2026-06-16,GitHub,Pandas,data_ml,dusty-nv/jetson-containers,4731,833,Jupyter Notebook,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,BrambleXu/pydata-notebook,4658,1614,Jupyter Notebook,2018-05-08
2026-06-16,GitHub,Pandas,data_ml,sngyai/Sequoia-X,4440,1001,Python,2026-05-19
2026-06-16,GitHub,Pandas,data_ml,unionai-oss/pandera,4378,406,Python,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,quantopian/alphalens,4328,1320,Jupyter Notebook,2024-02-12
2026-06-16,GitHub,Pandas,data_ml,ResidentMario/missingno,4209,524,Python,2024-05-14
2026-06-16,GitHub,Pandas,data_ml,pydata/xarray,4159,1273,Python,2026-06-13
2026-06-16,GitHub,Pandas,data_ml,aws/aws-sdk-pandas,4107,732,Python,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,3994,1638,Python,2025-03-19
2026-06-16,GitHub,Pandas,data_ml,jmcnamara/XlsxWriter,3948,664,Python,2026-03-22
2026-06-16,GitHub,Pandas,data_ml,shashankvemuri/Finance,3941,336,Python,2026-03-26
2026-06-16,GitHub,Pandas,data_ml,nalepae/pandarallel,3803,212,Python,2024-07-09
2026-06-16,GitHub,Pandas,data_ml,ashishpatel26/Andrew-NG-Notes,3708,1255,Jupyter Notebook,2025-08-01
2026-06-16,GitHub,Pandas,data_ml,hemansnation/AI-Engineer-Headquarters,3666,703,Jupyter Notebook,2025-11-07
2026-06-16,GitHub,Pandas,data_ml,databricks/koalas,3373,371,Python,2024-03-20
2026-06-16,GitHub,Pandas,data_ml,tirthajyoti/Machine-Learning-with-Python,3316,1832,Jupyter Notebook,2023-05-22
2026-06-16,GitHub,Pandas,data_ml,adamerose/PandasGUI,3259,240,Python,2025-05-30
2026-06-16,GitHub,Pandas,data_ml,delta-io/delta-rs,3237,629,Rust,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,pydata/pandas-datareader,3217,692,Python,2025-04-03
2026-06-16,GitHub,Pandas,data_ml,fbdesignpro/sweetviz,3108,288,Python,2026-04-11
2026-06-16,GitHub,Pandas,data_ml,man-group/arctic,3090,576,Python,2024-04-08
2026-06-16,GitHub,Pandas,data_ml,weld-project/weld,3004,252,Rust,2026-04-13
2026-06-16,GitHub,Pandas,data_ml,reloadware/reloadium,2995,63,Python,2024-05-24
2026-06-16,GitHub,Pandas,data_ml,ajcr/100-pandas-puzzles,2963,3956,Jupyter Notebook,2024-07-10
2026-06-16,GitHub,Pandas,data_ml,teddylee777/machine-learning,2841,903,Jupyter Notebook,2025-08-13
2026-06-16,GitHub,Pandas,data_ml,mars-project/mars,2742,324,Python,2024-01-02
2026-06-16,GitHub,Pandas,data_ml,jmcarpenter2/swifter,2641,104,Python,2024-03-20
2026-06-16,GitHub,Pandas,data_ml,mito-ds/mito,2640,206,Jupyter Notebook,2026-06-11
2026-06-16,GitHub,Pandas,data_ml,apache/hamilton,2526,197,Jupyter Notebook,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,graphistry/pygraphistry,2521,231,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,codingforentrepreneurs/30-Days-of-Python,2476,1346,HTML,2024-02-27
2026-06-16,GitHub,Pandas,data_ml,shibing624/python-tutorial,2441,463,Jupyter Notebook,2023-05-01
2026-06-16,GitHub,Pandas,data_ml,man-group/ArcticDB,2404,196,C++,2026-06-16
2026-06-16,GitHub,Pandas,data_ml,dipanjanS/practical-machine-learning-with-python,2381,1655,Jupyter Notebook,2024-03-31
2026-06-16,GitHub,Pandas,data_ml,chezou/tabula-py,2315,303,Python,2024-12-05
2026-06-16,GitHub,Pandas,data_ml,approximatelabs/sketch,2283,120,Python,2024-02-08
2026-06-16,GitHub,Pandas,data_ml,peerchemist/finta,2258,715,Python,2022-07-24
2026-06-16,GitHub,Pandas,data_ml,justmarkham/pandas-videos,2251,1929,Jupyter Notebook,2024-03-05
2026-06-16,GitHub,Pandas,data_ml,fugue-project/fugue,2165,100,Python,2026-05-19
2026-06-16,GitHub,Pandas,data_ml,chris1610/pbpython,1991,967,Jupyter Notebook,2023-03-07
2026-06-16,GitHub,Pandas,data_ml,raphaelvallat/pingouin,1920,165,Python,2026-04-05
2026-06-16,GitHub,Pandas,data_ml,hangsz/pandas-tutorial,1893,414,Jupyter Notebook,2024-03-30
2026-06-16,GitHub,Pandas,data_ml,edyoda/data-science-complete-tutorial,1823,771,Jupyter Notebook,2022-10-31
2026-06-16,GitHub,Pandas,data_ml,ScottfreeLLC/AlphaPy,1731,274,Python,2025-08-24
2026-06-16,GitHub,Pandas,data_ml,narwhals-dev/narwhals,1647,199,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,justmarkham/DAT8,1618,1055,Jupyter Notebook,2024-06-05
2026-06-16,GitHub,Pandas,data_ml,lotus-data/lotus,1606,141,Python,2026-06-13
2026-06-16,GitHub,Pandas,data_ml,capitalone/DataProfiler,1564,186,Python,2026-05-06
2026-06-16,GitHub,Pandas,data_ml,pyjanitor-devs/pyjanitor,1497,186,Python,2026-06-12
2026-06-16,GitHub,Pandas,data_ml,SciSharp/NumSharp,1472,204,C#,2026-06-13
2026-06-16,GitHub,Pandas,data_ml,MaxHalford/prince,1467,192,Python,2026-06-15
2026-06-16,GitHub,Pandas,data_ml,lit26/finvizfinance,1430,248,Jupyter Notebook,2026-01-03
2026-06-16,GitHub,Pandas,data_ml,PavelGrigoryevDS/awesome-data-analysis,1429,206,,2026-06-02
2026-06-16,GitHub,Pandas,data_ml,data-forge/data-forge-ts,1393,75,TypeScript,2026-05-09
2026-06-16,GitHub,Pandas,data_ml,JoinQuant/jqdatasdk,1322,190,Python,2026-01-29
2026-06-16,GitHub,Pandas,data_ml,rocketlaunchr/dataframe-go,1287,99,Go,2022-04-02
2026-06-16,GitHub,Pandas,data_ml,wq/django-rest-pandas,1277,128,Python,2026-02-10
2026-06-16,GitHub,Pandas,data_ml,rsvp/fecon235,1275,348,Jupyter Notebook,2023-01-20
2026-06-16,GitHub,Pandas,data_ml,sajal2692/data-science-portfolio,1236,449,Jupyter Notebook,2022-09-07
2026-06-16,GitHub,Pandas,data_ml,ChawlaAvi/Daily-Dose-of-Data-Science,1207,266,Jupyter Notebook,2025-06-09
2026-06-16,GitHub,Pandas,data_ml,xorbitsai/xorbits,1203,69,Python,2026-02-14
2026-06-16,GitHub,Pandas,data_ml,machow/siuba,1183,55,Python,2025-09-24
2026-06-16,GitHub,Pandas,data_ml,ryfeus/lambda-packs,1117,235,Python,2023-11-09
2026-06-16,GitHub,Pandas,data_ml,dataquestio/project-walkthroughs,1106,1156,Jupyter Notebook,2023-08-05
2026-06-16,GitHub,scikit-learn,data_ml,microsoft/ML-For-Beginners,86918,21094,Jupyter Notebook,2026-06-09
2026-06-16,GitHub,scikit-learn,data_ml,Avik-Jain/100-Days-Of-ML-Code,51254,11543,,2023-12-29
2026-06-16,GitHub,scikit-learn,data_ml,jakevdp/PythonDataScienceHandbook,48562,18988,Jupyter Notebook,2024-06-26
2026-06-16,GitHub,scikit-learn,data_ml,apachecn/ailearning,42320,11542,Python,2024-11-12
2026-06-16,GitHub,scikit-learn,data_ml,donnemartin/data-science-ipython-notebooks,29166,8028,Python,2024-03-20
2026-06-16,GitHub,scikit-learn,data_ml,ageron/handson-ml,25608,12780,Jupyter Notebook,2026-05-19
2026-06-16,GitHub,scikit-learn,data_ml,lukasmasuch/best-of-ml-python,23637,3143,,2026-06-11
2026-06-16,GitHub,scikit-learn,data_ml,onnx/onnx,21002,3947,Python,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,microsoft/onnxruntime,20840,3995,C++,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,virgili0/Virgilio,14708,2513,Jupyter Notebook,2025-10-14
2026-06-16,GitHub,scikit-learn,data_ml,dask/dask,13846,1887,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,rasbt/python-machine-learning-book,12612,4386,Jupyter Notebook,2024-11-20
2026-06-16,GitHub,scikit-learn,data_ml,Yorko/mlcourse.ai,10628,5712,Python,2026-03-01
2026-06-16,GitHub,scikit-learn,data_ml,autogluon/autogluon,10481,1165,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,EpistasisLab/tpot,10050,1566,Jupyter Notebook,2025-09-11
2026-06-16,GitHub,scikit-learn,data_ml,pycaret/pycaret,9811,1857,Python,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,sktime/sktime,9809,2194,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,ljpzzz/machinelearning,8707,3706,Jupyter Notebook,2024-02-16
2026-06-16,GitHub,scikit-learn,data_ml,automl/auto-sklearn,8111,1323,Python,2026-04-21
2026-06-16,GitHub,scikit-learn,data_ml,alteryx/featuretools,7655,911,Python,2026-06-09
2026-06-16,GitHub,scikit-learn,data_ml,rasbt/python-machine-learning-book-2nd-edition,7195,2799,Jupyter Notebook,2020-10-01
2026-06-16,GitHub,scikit-learn,data_ml,flwrlabs/flower,6959,1208,Python,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,interpretml/interpret,6880,784,C++,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,skorch-dev/skorch,6166,410,Jupyter Notebook,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,Xtremilicious/projectlearn-project-based-learning,5992,524,TypeScript,2026-05-30
2026-06-16,GitHub,scikit-learn,data_ml,biolab/orange3,5633,1109,Python,2026-05-25
2026-06-16,GitHub,scikit-learn,data_ml,apachecn/sklearn-doc-zh,5232,1464,CSS,2023-07-21
2026-06-16,GitHub,scikit-learn,data_ml,rasbt/machine-learning-book,5227,1817,Jupyter Notebook,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,rasbt/python-machine-learning-book-3rd-edition,5027,2066,Jupyter Notebook,2023-04-19
2026-06-16,GitHub,scikit-learn,data_ml,Nyandwi/machine_learning_complete,5016,837,Jupyter Notebook,2023-09-22
2026-06-16,GitHub,scikit-learn,data_ml,dusty-nv/jetson-containers,4731,833,Jupyter Notebook,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,DistrictDataLabs/yellowbrick,4398,570,Python,2025-02-19
2026-06-16,GitHub,scikit-learn,data_ml,microsoft/FLAML,4364,557,Jupyter Notebook,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,3994,1638,Python,2025-03-19
2026-06-16,GitHub,scikit-learn,data_ml,justmarkham/scikit-learn-videos,3795,2532,Jupyter Notebook,2024-03-05
2026-06-16,GitHub,scikit-learn,data_ml,christianversloot/machine-learning-articles,3681,764,,2024-06-28
2026-06-16,GitHub,scikit-learn,data_ml,hemansnation/AI-Engineer-Headquarters,3666,703,Jupyter Notebook,2025-11-07
2026-06-16,GitHub,scikit-learn,data_ml,MilesCranmer/PySR,3586,333,Python,2026-06-09
2026-06-16,GitHub,scikit-learn,data_ml,ml-tooling/ml-workspace,3540,458,Jupyter Notebook,2024-07-26
2026-06-16,GitHub,scikit-learn,data_ml,microsoft/hummingbird,3536,292,Python,2025-07-17
2026-06-16,GitHub,scikit-learn,data_ml,BeastByteAI/scikit-llm,3525,286,Python,2026-06-01
2026-06-16,GitHub,scikit-learn,data_ml,krzjoa/awesome-python-data-science,3468,449,,2026-04-13
2026-06-16,GitHub,scikit-learn,data_ml,tirthajyoti/Machine-Learning-with-Python,3316,1832,Jupyter Notebook,2023-05-22
2026-06-16,GitHub,scikit-learn,data_ml,mljar/mljar-supervised,3266,446,Python,2026-06-11
2026-06-16,GitHub,scikit-learn,data_ml,tirthajyoti/Data-science-best-resources,3209,1008,,2024-08-17
2026-06-16,GitHub,scikit-learn,data_ml,parrt/dtreeviz,3149,339,Jupyter Notebook,2026-01-02
2026-06-16,GitHub,scikit-learn,data_ml,nidhaloff/igel,3135,206,Python,2025-12-07
2026-06-16,GitHub,scikit-learn,data_ml,BayesWitnesses/m2cgen,2988,263,Python,2024-08-03
2026-06-16,GitHub,scikit-learn,data_ml,scikit-optimize/scikit-optimize,2827,559,Python,2024-02-23
2026-06-16,GitHub,scikit-learn,data_ml,TeamHG-Memex/eli5,2775,325,Jupyter Notebook,2026-04-08
2026-06-16,GitHub,scikit-learn,data_ml,mars-project/mars,2742,324,Python,2024-01-02
2026-06-16,GitHub,scikit-learn,data_ml,unslothai/hyperlearn,2470,161,Jupyter Notebook,2024-11-19
2026-06-16,GitHub,scikit-learn,data_ml,shibing624/python-tutorial,2441,463,Jupyter Notebook,2023-05-01
2026-06-16,GitHub,scikit-learn,data_ml,reiinakano/scikit-plot,2435,287,Python,2024-08-20
2026-06-16,GitHub,scikit-learn,data_ml,dipanjanS/practical-machine-learning-with-python,2381,1655,Jupyter Notebook,2024-03-31
2026-06-16,GitHub,scikit-learn,data_ml,modAL-python/modAL,2355,325,Python,2024-02-26
2026-06-16,GitHub,scikit-learn,data_ml,feature-engine/feature_engine,2247,347,Python,2026-06-04
2026-06-16,GitHub,scikit-learn,data_ml,skfolio/skfolio,2027,211,Python,2026-06-08
2026-06-16,GitHub,scikit-learn,data_ml,chris1610/pbpython,1991,967,Jupyter Notebook,2023-03-07
2026-06-16,GitHub,scikit-learn,data_ml,robertmartin8/MachineLearningStocks,1949,541,Python,2024-06-17
2026-06-16,GitHub,scikit-learn,data_ml,AutoViML/AutoViz,1903,214,Python,2024-06-10
2026-06-16,GitHub,scikit-learn,data_ml,trevorstephens/gplearn,1860,323,Python,2026-01-10
2026-06-16,GitHub,scikit-learn,data_ml,edyoda/data-science-complete-tutorial,1823,771,Jupyter Notebook,2022-10-31
2026-06-16,GitHub,scikit-learn,data_ml,justmarkham/scikit-learn-tips,1744,436,Jupyter Notebook,2022-09-05
2026-06-16,GitHub,scikit-learn,data_ml,ScottfreeLLC/AlphaPy,1731,274,Python,2025-08-24
2026-06-16,GitHub,scikit-learn,data_ml,dipanjanS/text-analytics-with-python,1694,846,Jupyter Notebook,2020-12-24
2026-06-16,GitHub,scikit-learn,data_ml,kubeflow/katib,1683,527,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,ClimbsRocks/auto_ml,1653,309,Python,2021-02-10
2026-06-16,GitHub,scikit-learn,data_ml,justmarkham/DAT8,1618,1055,Jupyter Notebook,2024-06-05
2026-06-16,GitHub,scikit-learn,data_ml,csinva/imodels,1592,137,Jupyter Notebook,2026-05-26
2026-06-16,GitHub,scikit-learn,data_ml,combust/mleap,1537,317,Scala,2026-03-10
2026-06-16,GitHub,scikit-learn,data_ml,skforecast/skforecast,1503,193,Python,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,MaxHalford/prince,1467,192,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,scikit-learn-contrib/metric-learn,1436,232,Python,2026-03-19
2026-06-16,GitHub,scikit-learn,data_ml,zama-ai/concrete-ml,1435,199,Python,2026-02-17
2026-06-16,GitHub,scikit-learn,data_ml,koaning/scikit-lego,1398,124,Python,2026-06-12
2026-06-16,GitHub,scikit-learn,data_ml,aeon-toolkit/aeon,1391,274,Python,2026-06-16
2026-06-16,GitHub,scikit-learn,data_ml,jrieke/traingenerator,1383,183,Python,2023-08-23
2026-06-16,GitHub,scikit-learn,data_ml,INRIA/scikit-learn-mooc,1366,597,Jupyter Notebook,2026-06-10
2026-06-16,GitHub,scikit-learn,data_ml,uxlfoundation/scikit-learn-intelex,1351,188,Python,2026-06-15
2026-06-16,GitHub,scikit-learn,data_ml,devAmoghS/Machine-Learning-with-Python,1334,203,Python,2026-04-14
2026-06-16,GitHub,scikit-learn,data_ml,nok/sklearn-porter,1309,169,Python,2024-06-12
2026-06-16,GitHub,scikit-learn,data_ml,sebp/scikit-survival,1305,226,Python,2026-06-14
2026-06-16,GitHub,scikit-learn,data_ml,nicodv/kmodes,1283,412,Python,2024-06-19
2026-06-16,GitHub,scikit-learn,data_ml,reiinakano/xcessiv,1266,106,Python,2018-06-06
2026-06-16,GitHub,scikit-learn,data_ml,sajal2692/data-science-portfolio,1236,449,Jupyter Notebook,2022-09-07
2026-06-16,GitHub,scikit-learn,data_ml,onnx/onnxmltools,1159,218,Python,2026-06-10
